Date,Close/Last,Volume,Open,High,Low
09/10/2021,$38.54,7484019,$39.67,$40.65,$38.44
09/09/2021,$39.37,5636822,$39.14,$39.7385,$38.05
09/08/2021,$39.26,13391780,$40.70,$40.95,$38.74
09/07/2021,$41.77,13189830,$40.21,$42.50,$40.18
09/03/2021,$39.75,6001410,$40.58,$40.62,$39.36
09/02/2021,$40.79,6850554,$41.12,$41.64,$40.52
09/01/2021,$40.78,11686450,$41.10,$42.0421,$40.4823
08/31/2021,$42.50,11999180,$40.55,$42.50,$40.42
08/30/2021,$40.75,6740815,$40.45,$40.85,$39.02
08/27/2021,$40.28,6821837,$41.68,$41.68,$40.16
08/26/2021,$40.62,12048110,$40.00,$42.45,$39.85
08/25/2021,$40.87,6770151,$40.39,$41.22,$39.81
08/24/2021,$40.55,7800146,$40.19,$40.78,$39.61
08/23/2021,$39.69,6839117,$38.97,$39.80,$38.25
08/20/2021,$38.69,7542749,$38.02,$39.95,$37.90
